school_id,year,school,charter,level,town,lat,long,african_american,asian,hispanic,white,native,male,female,first_lang_not_eng_num,first_lang_not_eng_per,ELL_num,ELL_per,disabilities_num,disabilities_per,low_inc_num,low_inc_per,total
2090035,2017,Brayton,0,Primary,North Adams,42.6963973,-73.1367861,2.6,0.3,7.2,82.8,0,50.1,49.9,2,0.5,1,0.3,114,29.3,251,64.5,389
2090008,2017,Colegrove Park Elementary,0,Primary,North Adams,42.6993349,-73.1079442,4.8,0.3,3.9,86,0,50,50,1,0.3,1,0.3,104,31,215,64,336
2090505,2017,Drury High,0,High,North Adams,42.6630717,-73.0977827,3.4,0,5.9,82.9,0.2,47.6,52.4,5,1.1,1,0.2,104,23.7,234,53.3,439
2090015,2017,Greylock,0,Primary,North Adams,42.69707,-73.1558891,2.6,2,8.6,78.1,0,53.3,46.7,20,6.6,17,5.6,49,16.2,166,55,302
2110018,2017,Annie L Sargent School,0,Primary,North Andover,42.6712772,-71.0971889,1.6,6.7,4.5,82.4,0.7,51.8,48.2,37,6.7,2,0.4,66,12,32,5.8,552
2110001,2017,Atkinson,0,Primary,North Andover,42.689766,-71.123406,6.4,11.5,14.8,63.8,0.2,51.2,48.8,80,14.6,29,5.3,107,19.5,135,24.6,549
2110010,2017,Franklin,0,Primary,North Andover,42.6765565,-71.1195067,1.7,13.4,6.7,74.8,0.6,55.6,44.4,38,8,8,1.7,76,15.9,33,6.9,477
2110015,2017,Kittredge,0,Primary,North Andover,42.6920659,-71.1193674,3,6.4,6.4,79.4,0,55.4,44.6,14,4.7,5,1.7,40,13.5,28,9.5,296
2110305,2017,North Andover Middle,0,Middle,North Andover,42.6926171,-71.1223848,3,7.4,8.6,78.8,0.2,52.1,47.9,80,7,11,1,164,14.4,142,12.5,1139
2110020,2017,Thomson,0,Primary,North Andover,42.6959055,-71.1353242,3.3,5.8,16.9,69.6,0,49.2,50.8,41,11.3,26,7.2,51,14.1,87,24,362
2120007,2017,Amvet Boulevard,0,Primary,North Attleborough,41.9766391,-71.3430048,3,8.4,5.6,80,0.5,49.6,50.4,30,7.6,26,6.6,36,9.1,40,10.1,395
2120030,2017,Community,0,Primary,North Attleborough,41.98054,-71.334753,7.4,3.6,7.1,72.4,0.3,52.8,47.2,40,11.9,31,9.2,94,27.9,134,39.8,337
2120010,2017,Falls,0,Primary,North Attleborough,41.9723596,-71.3145206,2.8,4.6,5,83.3,0,52.5,47.5,14,5,6,2.1,36,12.8,47,16.7,282
2120013,2017,Joseph W Martin Jr Elementary,0,Primary,North Attleborough,41.996306,-71.297132,2.8,5.9,2.8,84,0,49.6,50.4,45,6.6,21,3.1,108,15.8,85,12.4,683
2120305,2017,North Attleborough Middle,0,Middle,North Attleborough,41.9829831,-71.3104284,2.2,6,4.2,84.1,0.3,52.5,47.5,59,5.5,25,2.3,155,14.4,145,13.5,1073
2120015,2017,Roosevelt Avenue,0,Primary,North Attleborough,41.9784,-71.341058,0.6,6.7,2.6,85.3,0,45.2,54.8,19,6.1,13,4.2,33,10.6,34,10.9,312
2150015,2017,North Brookfield Elementary,0,Primary,North Brookfield,42.277932,-72.0771548,0.6,0,3.6,91.8,0,58.4,41.6,0,0,0,0,41,12.5,118,35.9,329
2150505,2017,North Brookfield High,0,High,North Brookfield,42.277932,-72.0771548,1.3,0.9,5.7,89.6,0,43.9,56.1,5,2.2,0,0,28,12.2,79,34.3,230
7350010,2017,Ashby Elementary,0,Primary,Ashby,42.678931,-71.824322,1.4,0,0.9,97.7,0,56,44,0,0,0,0,60,27.8,54,25,216
7350030,2017,Hawthorne Brook,0,Middle,Townsend,42.674068,-71.703425,0.6,1,3.9,90.4,0,48.2,51.8,10,2,5,1,82,16.7,88,18,490
7350310,2017,Nissitissit Middle School,0,Middle,Pepperell,42.673736,-71.5907408,1.1,1.7,3.6,90.5,0.2,54,46,4,0.8,0,0,115,21.9,65,12.4,526
7350005,2017,Spaulding Memorial,0,Primary,Townsend,42.6704186,-71.7137161,1.9,1.9,5.6,87.6,0.2,49.9,50.1,20,4.7,15,3.5,66,15.5,96,22.5,427
7350035,2017,Varnum Brook,0,Primary,Pepperell,42.6703728,-71.5914588,2.1,0.7,4.4,87.7,0.2,53.1,46.9,1,0.2,0,0,113,20.1,109,19.4,563
2170003,2017,E Ethel Little School,0,Primary,North Reading,42.570409,-71.121038,0.6,4.3,4.3,85.4,0,54.7,45.3,3,0.9,3,0.9,68,21.1,36,11.2,322
2170010,2017,J Turner Hood,0,Primary,North Reading,42.595385,-71.090061,1.5,5.3,1.8,88.6,0,51.3,48.7,2,0.6,1,0.3,65,19.1,39,11.4,341
2170005,2017,L D Batchelder,0,Primary,North Reading,42.5748865,-71.0802866,0.2,3.4,4.5,89.5,0,48.4,51.6,3,0.7,2,0.4,51,11.4,24,5.4,446
2170305,2017,North Reading Middle,0,Middle,North Reading,42.574258,-71.08356,0.7,2.8,2.1,91.1,0,49.3,50.7,7,1.2,3,0.5,115,20,34,5.9,576
2100005,2017,Bridge Street,0,Primary,Northampton,42.3233498,-72.6264355,2.6,6,17.7,64.3,0.8,55.6,44.4,40,15,32,12,69,25.9,90,33.8,266
2100020,2017,Jackson Street,0,Primary,Northampton,42.3345354,-72.6450535,6.1,6.7,20.3,57,0,46.7,53.3,63,19.1,28,8.5,44,13.3,90,27.3,330
2100410,2017,John F Kennedy Middle School,0,Middle,Florence,42.3458715,-72.6774175,2.7,2.4,16.8,72.3,0.3,48.6,51.4,50,7.8,17,2.7,147,23,172,27,638
2100025,2017,Leeds,0,Primary,Leeds,42.3518932,-72.698355,1.5,2.1,18.6,70.5,0.3,54,46,20,5.9,10,2.9,55,16.2,81,23.9,339
2100029,2017,R. K. Finn Ryan Road,0,Primary,Florence,42.317789,-72.69266,1.8,3.9,19.3,69.7,0,53.1,46.9,20,8.8,11,4.8,45,19.7,86,37.7,228
2130015,2017,Fannie E Proctor,0,Primary,Northborough,42.3022504,-71.6523636,2.5,13,10.9,70.3,0,54,46,53,22.2,13,5.4,37,15.5,43,18,239
2130003,2017,Lincoln Street,0,Primary,Northborough,42.3155654,-71.6562231,1.5,10.7,1.9,80.5,1.1,47.5,52.5,27,10.3,23,8.8,40,15.3,32,12.3,261
2130014,2017,Marguerite E Peaslee,0,Primary,Northborough,42.3223636,-71.6278608,0.7,15.2,11.9,67.3,0.4,52.8,47.2,50,18.6,20,7.4,47,17.5,22,8.2,269
2130020,2017,Marion E Zeh,0,Primary,Northborough,42.3241082,-71.6483309,2,14.9,8.6,71,0,52.5,47.5,35,11.6,18,5.9,62,20.5,19,6.3,303
2130305,2017,Robert E. Melican Middle School,0,Middle,Northborough,42.320197,-71.6593628,1.4,9.5,4.8,79.3,0.6,54,46,79,12.3,13,2,111,17.3,51,8,641
2140305,2017,Northbridge Middle,0,Middle,Whitinsville,42.1086834,-71.6574257,0.5,1,5.7,89,0,53.8,46.2,16,2.1,10,1.3,135,17.6,193,25.2,766
2140001,2017,W Edward Balmer,0,Primary,Whitinsville,42.1153482,-71.6799405,0.4,0.6,8.9,85.6,0,49.5,50.5,28,5.3,16,3,90,17.1,178,33.8,527
2180060,2017,Henri A. Yelle,0,Primary,Norton,41.9625697,-71.1921021,2.1,2.4,4.6,85,0.3,46.9,53.1,12,3.2,8,2.1,72,19.3,64,17.2,373
2180015,2017,J C Solmonese,0,Primary,Norton,41.952735,-71.227745,1,1.2,2.7,89.3,0.7,51.4,48.6,3,0.7,2,0.5,63,15.7,68,17,401
2180010,2017,L G Nourse Elementary,0,Primary,Norton,41.9684338,-71.1666674,3,1.9,7.3,83.2,0.3,53.8,46.2,13,3.5,13,3.5,85,23.1,99,26.9,368
2180305,2017,Norton Middle,0,Middle,Norton,41.9592055,-71.2129706,1.7,1.8,2,91.9,0,50.5,49.5,6,1,2,0.3,106,17.8,76,12.8,596
2190005,2017,Grace Farrar Cole,0,Primary,Norwell,42.167506,-70.8802779,0.4,1.9,1.9,92.2,0.2,57.3,42.7,14,2.9,2,0.4,64,13.5,23,4.8,475
2190405,2017,Norwell Middle School,0,Middle,Norwell,42.1561098,-70.8198054,1,2.1,1.5,94,0,45.1,54.9,9,1.7,0,0,84,16.2,18,3.5,519
2190020,2017,William G Vinal,0,Primary,Norwell,42.1762919,-70.796179,0,1.6,1.8,93.3,0,54.4,45.6,3,0.6,1,0.2,73,14.9,10,2,489
2200005,2017,Balch,0,Primary,Norwood,42.1770201,-71.2052829,10.9,3.5,27.4,55.1,0,50.5,49.5,93,32.6,48,16.8,59,20.7,100,35.1,285
2200025,2017,Charles J Prescott,0,Primary,Norwood,42.1754913,-71.1813505,6.1,20.7,2.4,68.7,0,50.8,49.2,49,19.9,25,10.2,40,16.3,31,12.6,246
2200010,2017,Cornelius M Callahan,0,Primary,Norwood,42.195578,-71.1916918,9.4,5,7.9,74.8,0,48,52,46,22.8,31,15.3,51,25.2,64,31.7,202
2200305,2017,Dr. Philip O. Coakley Middle School,0,Middle,Norwood,42.1724684,-71.210687,10.4,5.3,11.3,70.8,0,50.5,49.5,113,15,17,2.3,129,17.1,158,21,753
2200015,2017,F A Cleveland,0,Primary,Norwood,42.1839424,-71.2197627,6.5,10.9,5.9,74.7,0,50,50,52,15.3,34,10,78,22.9,67,19.7,340
2200020,2017,John P Oldham,0,Primary,Norwood,42.2040169,-71.2047724,12,7.7,8.1,70.9,0,50.4,49.6,36,15.4,14,6,45,19.2,59,25.2,234
2210005,2017,Oak Bluffs Elementary,0,Middle,Oak Bluffs,41.4570063,-70.5517789,3.9,1.1,20.6,64.3,2.5,47.6,52.4,87,19.9,73,16.7,78,17.8,97,22.2,437
7400405,2017,Old Rochester Regional Jr High,0,Middle,Mattapoisett,41.6721628,-70.7776099,3.3,1.2,1.2,90.4,0,49.1,50.9,5,1,0,0,68,13.8,61,12.4,491
2230010,2017,Dexter Park,0,Primary,Orange,42.5970266,-72.3083891,1.5,0.6,7.2,87.7,0,58.1,41.9,8,2.4,7,2.1,93,28,170,51.2,332
2240005,2017,Orleans Elementary,0,Primary,Orleans,41.7796871,-69.9942185,3.3,3.3,2.3,89.8,0,54,46,8,3.7,7,3.3,35,16.3,47,21.9,215
2260005,2017,Clara Barton,0,Primary,Oxford,42.151429,-71.869248,1.9,0.5,10.6,81.8,0,51.8,48.2,0,0,0,0,48,11.5,142,34.1,417
2260505,2017,Oxford High,0,High,Oxford,42.1378079,-71.871509,1.9,1.7,9.5,82.9,0.4,49.6,50.4,13,2.4,4,0.7,74,13.8,187,34.8,538
2260405,2017,Oxford Middle,0,Middle,Oxford,42.1375357,-71.8684868,2.4,1.4,9.7,81.8,0.2,49.8,50.2,7,1.7,1,0.2,69,16.3,135,31.8,424
2270008,2017,Old Mill Pond,0,Primary,Palmer,42.1854857,-72.3420276,2.9,2.3,12.7,77.5,0,49.2,50.8,23,3.3,20,2.9,120,17.3,304,43.9,693
2270505,2017,Palmer High,0,High,Palmer,42.185735,-72.33931,2.9,1.9,6.2,87,0,53.7,46.3,17,3.5,5,1,90,18.5,149,30.7,486
2290005,2017,Captain Samuel Brown,0,Primary,Peabody,42.5073611,-70.9505004,2.4,1.6,13.3,80.2,0,56.1,43.9,29,7.9,17,4.6,113,30.6,108,29.3,369
2290015,2017,Center,0,Primary,Peabody,42.5296514,-70.9441846,9.6,2.6,9.1,76.2,0,51.6,48.4,40,10.4,27,7,57,14.8,119,30.8,386
2290305,2017,J Henry Higgins Middle,0,Middle,Peabody,42.5250427,-70.9393861,3.4,1.6,14,78.9,0,52.2,47.8,116,8.7,74,5.5,246,18.4,365,27.3,1339
2290007,2017,John E Burke,0,Primary,Peabody,42.5619992,-71.0240545,0.4,1.5,2.9,92.7,0,48.4,51.6,1,0.4,0,0,41,14.9,42,15.3,275
2290016,2017,John E. McCarthy,0,Primary,Peabody,42.5392476,-71.0017667,2.3,2.8,7.4,85,0,56.7,43.3,32,9.1,15,4.2,104,29.5,103,29.2,353
2290035,2017,South Memorial,0,Primary,Peabody,42.5149554,-70.9484106,2.8,1.9,6.7,85.8,0,48.2,51.8,21,4.5,18,3.9,43,9.2,113,24.3,465
2290010,2017,Thomas Carroll,0,Primary,Peabody,42.5322667,-70.9177128,4.4,0.8,17.1,75.8,0,48.8,51.2,114,18.4,86,13.9,76,12.3,276,44.6,619
2290045,2017,West Memorial,0,Primary,Peabody,42.5483857,-71.0136537,1.3,1.3,2.1,94.5,0,53.8,46.2,1,0.4,1,0.4,32,13.4,38,16,238
2290027,2017,William A Welch Sr,0,Primary,Peabody,42.5178937,-70.9315957,5.9,0.8,32,58.6,0,50,50,106,28.5,81,21.8,55,14.8,203,54.6,372
2300005,2017,Pelham Elementary,0,Primary,Pelham,42.3773749,-72.4677203,3,1.5,7.6,83.3,0,50.8,49.2,1,0.8,0,0,29,22,26,19.7,132
2310003,2017,Bryantville Elementary,0,Primary,Pembroke,42.0434242,-70.8234083,1,0.4,0,96.1,0.2,51.8,48.2,7,1.4,7,1.4,69,13.4,109,21.2,514
2310010,2017,Hobomock Elementary,0,Primary,Pembroke,42.0556907,-70.794462,0.9,0.2,0.2,98.4,0,57.5,42.5,4,0.9,4,0.9,54,12.4,35,8,435
2310015,2017,North Pembroke Elementary,0,Primary,Pembroke,42.0965347,-70.7783183,0.3,1.7,0.7,94.3,0.2,51,49,13,2.3,7,1.2,76,13.2,70,12.2,576
2310305,2017,Pembroke Community Middle School,0,Middle,Pembroke,42.0322089,-70.8011971,0.8,1.2,1.2,95.8,0,49.6,50.4,3,0.6,1,0.2,68,13.5,62,12.3,504
7450015,2017,Dr John C Page School,0,Primary,West Newbury,42.8082585,-70.9616374,0.6,2.3,1.1,94.8,0,49.4,50.6,0,0,0,0,74,21.3,24,6.9,348
7450005,2017,Elmer S Bagnall,0,Primary,Groveland,42.7425787,-71.0242408,0.6,0.6,3,94.5,0,54.7,45.3,2,0.4,2,0.4,109,21.5,53,10.5,506
7450010,2017,Helen R Donaghue School,0,Primary,Merrimac,42.8279025,-71.0053886,0,0.4,4.5,92.6,0,53.9,46.1,0,0,0,0,56,23,47,19.3,243
7450405,2017,Pentucket Regional Middle,0,Middle,West Newbury,42.8059904,-70.976064,0.9,2.8,2.4,92.4,0,52.9,47.1,1,0.2,1,0.2,84,18.2,41,8.9,461
2340005,2017,Petersham Center,0,Primary,Petersham,42.4856789,-72.1911061,0,0.8,2.4,91.1,0,53.2,46.8,0,0,0,0,20,16.1,22,17.7,124
4940205,2017,Pioneer Charter School of Science,1,High,Everett,42.4080749,-71.051247,29.7,10.3,29.1,29.3,0.9,51.2,48.8,380,70,187,34.4,44,8.1,207,38.1,543
35060505,2017,Pioneer Charter School of Science II (PCSS-II),1,High,Saugus,42.4653117,-71.0184362,35.1,11.5,21.1,29.8,1.2,45,55,165,51.2,82,25.5,37,11.5,93,28.9,322
7500006,2017,Bernardston Elementary,0,Primary,Bernardston,42.6653739,-72.5609892,0.6,0,1.7,90.3,0,47.2,52.8,2,1.1,0,0,36,20.5,55,31.3,176
7500008,2017,Northfield Elementary,0,Primary,Northfield,42.6988711,-72.4563805,0,0,2.7,95.7,0,50,50,3,1.6,0,0,31,16.7,46,24.7,186
7500007,2017,Pearl E Rhodes Elementary,0,Primary,Leyden,42.6969451,-72.625138,0,2.6,5.1,92.3,0,41,59,1,2.6,0,0,11,28.2,11,28.2,39
7500505,2017,Pioneer Valley Regional,0,High,Northfield,42.683559,-72.4856167,2,1,1.7,92.9,0.2,48.7,51.3,2,0.5,0,0,52,12.7,68,16.6,409
7500009,2017,Warwick Community School,0,Primary,Warwick,42.6867767,-72.3400086,0,1.8,0,98.2,0,49.1,50.9,0,0,0,0,6,10.5,15,26.3,57
4970205,2017,Pioneer Valley Chinese Immersion Charter School,1,High,Hadley,42.3528945,-72.5581002,4.7,17.6,6.2,58.4,0,46.3,53.5,62,13.2,12,2.5,28,5.9,73,15.5,471
4790505,2017,Pioneer Valley Performing Arts Charter Public School,1,High,South Hadley,42.2412757,-72.5993508,8.3,2,13.6,68.8,0.3,32.2,67.3,0,0,0,0,74,18.6,85,21.4,398
2360010,2017,Allendale,0,Primary,Pittsfield,42.458705,-73.220147,6.7,1.4,12.4,68.4,1.1,52.8,47.2,23,8.2,17,6,38,13.5,146,51.8,282
2360065,2017,Crosby,0,Primary,Pittsfield,42.4494255,-73.2727582,13.4,1.8,16.4,57.4,0.2,58.5,41.5,23,5.2,19,4.3,157,35.8,316,72,439
2360035,2017,Egremont,0,Primary,Pittsfield,42.437286,-73.229957,7.5,1.3,9.8,75.1,0,48,52,34,7.2,34,7.2,67,14.3,203,43.3,469
2360305,2017,John T Reid Middle,0,Middle,Pittsfield,42.466371,-73.2433549,11.9,0.7,12.6,64.7,0.2,49,51,44,7.9,20,3.6,143,25.8,294,53,555
2360055,2017,Morningside Community School,0,Primary,Pittsfield,42.4568234,-73.2443761,14.6,1.2,17.5,54.2,0.5,49.9,50.1,22,5.3,22,5.3,70,16.8,312,74.8,417
2360045,2017,Robert T. Capeless Elementary School,0,Primary,Pittsfield,42.480575,-73.260641,2.9,0,5.7,81.3,0,45,55,3,1.4,0,0,32,15.3,98,46.9,209
2360105,2017,Silvio O Conte Community,0,Primary,Pittsfield,42.4556617,-73.2685196,20.2,0.6,21.8,40.1,1.1,49.7,50.3,44,12.2,33,9.1,47,13,286,79,362
2360090,2017,Stearns,0,Primary,Pittsfield,42.437099,-73.298692,3.8,1.7,8.5,78.3,0,53.6,46.4,5,2.1,3,1.3,45,19.1,100,42.6,235
2360310,2017,Theodore Herberg Middle,0,Middle,Pittsfield,42.4346699,-73.2415089,10.7,1.7,11.3,69.3,0.2,50.6,49.4,46,7.3,25,4,129,20.5,272,43.2,629
2360100,2017,Williams,0,Primary,Pittsfield,42.4348103,-73.2091698,4,5,5.9,78.3,0,51.4,48.6,17,5.3,16,5,45,13.9,89,27.6,323
2380010,2017,Anna Ware Jackson,0,Primary,Plainville,42.0122999,-71.3023616,2,5.4,6.9,82.8,0.2,52.2,47.8,34,8.3,19,4.7,55,13.5,60,14.7,408
2380005,2017,Beatrice H Wood Elementary,0,Primary,Plainville,42.0134273,-71.3010625,1.6,4.6,5.6,85.6,0.7,52.3,47.7,27,8.8,9,2.9,51,16.7,46,15,306
2390005,2017,Cold Spring,0,Primary,Plymouth,41.9627574,-70.6779374,0.8,2.4,10.9,80.2,0,49.2,50.8,33,13.3,11,4.4,27,10.9,74,29.8,248
2390011,2017,Federal Furnace School,0,Primary,Plymouth,41.8928713,-70.7130017,5.8,0.7,7,82,0,53.2,46.8,6,1.5,0,0,96,23.3,130,31.6,412
2390010,2017,Hedge,0,Primary,Plymouth,41.9740763,-70.6876202,1,3.8,7.1,78.1,0,53.3,46.7,36,17.1,19,9,37,17.6,110,52.4,210
2390012,2017,Indian Brook,0,Primary,Plymouth,41.8894631,-70.5426417,0.5,0,2.1,95.4,0.2,51.2,48.8,0,0,0,0,75,13.3,102,18,566
2390015,2017,Manomet Elementary,0,Primary,Plymouth,41.9212271,-70.5548296,0.7,0,3,91.8,0,52.6,47.4,1,0.3,1,0.3,48,15.8,69,22.7,304
2390030,2017,Nathaniel Morton Elementary,0,Primary,Plymouth,41.9540439,-70.6598788,1.4,2.2,4.7,87.3,0.2,50.8,49.2,37,6.3,13,2.2,72,12.2,139,23.5,591
2390405,2017,Plymouth Commun Intermediate,0,Middle,Plymouth,41.9235644,-70.6589729,2.4,1.7,3.6,87.4,0,54.3,45.7,30,3,9,0.9,224,22.5,268,26.9,997
2390305,2017,Plymouth South Middle,0,Middle,Plymouth,41.8814986,-70.6192559,0.7,0.7,2.2,93,0.2,51.9,48.1,7,0.8,0,0,164,19.6,157,18.8,837
2390046,2017,South Elementary,0,Primary,Plymouth,41.8364235,-70.6044993,1.6,0.4,4.6,88.3,0.5,51.2,48.8,1,0.2,0,0,83,15.1,126,23,549
2390047,2017,West Elementary,0,Primary,Plymouth,41.9450803,-70.7214944,2.8,1,5.4,86.6,0.3,55.5,44.5,6,1.5,1,0.3,72,18.5,105,27,389
2400010,2017,Dennett Elementary,0,Primary,Plympton,41.9723396,-70.79778,0,0.5,1,97.1,0,48.8,51.2,0,0,0,0,34,16.3,42,20.1,209
4870550,2017,Prospect Hill Academy Charter School,1,High,Cambridge,42.3675073,-71.1008916,55,8.5,20.8,12.3,0.4,50.6,49.4,509,44.8,141,12.4,168,14.8,430,37.9,1135
2420020,2017,Provincetown Schools,0,Middle,Provincetown,42.0513976,-70.1896271,20.2,0,16.3,54.3,0,51.2,48.8,28,21.7,22,17.1,24,18.6,48,37.2,129
7530005,2017,Hardwick Elementary,0,Primary,Gilbertville,42.3169235,-72.1863231,0.5,0,8.2,89.7,0.5,54.6,45.4,1,0.5,0,0,33,17,81,41.8,194
7530010,2017,Hubbardston Center,0,Primary,Hubbardston,42.4742469,-72.0074771,0.6,0.6,1.6,96.8,0,45.6,54.4,3,0.9,1,0.3,61,19.3,60,19,316
7530025,2017,Oakham Center,0,Primary,Oakham,42.357772,-72.046988,0,0.7,2.7,95.3,0,45.6,54.4,1,0.7,0,0,30,20.1,32,21.5,149
7530405,2017,Quabbin Regional Middle School,0,Middle,Barre,42.4006771,-72.1151399,0.2,0.5,4.5,91.5,0,49.3,50.7,2,0.5,0,0,88,20.8,104,24.5,424
7530030,2017,Ruggles Lane,0,Primary,Barre,42.429571,-72.1087019,0,1.4,5.2,90.5,0,50.8,49.2,5,1.4,4,1.1,75,20.4,116,31.5,368
7780305,2017,Quaboag Regional Middle Innovation School,0,Middle,Warren,42.2204467,-72.1882041,0.4,0,5.9,91.6,0,48.5,51.5,5,2.1,5,2.1,30,12.7,85,35.9,237
7780005,2017,Warren Elementary,0,Primary,West Warren,42.19097,-72.2233142,0.8,0,7.2,89.4,0,49.2,50.8,18,3.8,16,3.4,82,17.4,217,46,472
7780010,2017,West Brookfield Elementary,0,Primary,West Brookfield,42.238759,-72.1341509,0.3,0,5.2,90.2,0,51.8,48.2,6,1.8,6,1.8,58,17.8,94,28.8,326
2430040,2017,Atherton Hough,0,Primary,Quincy,42.2678772,-70.9572274,4.1,6,6.3,78.4,0,53.7,46.3,33,12.3,27,10.1,74,27.6,75,28,268
2430305,2017,Atlantic Middle,0,Middle,Quincy,42.2778234,-71.0244259,4.5,50.4,1.9,38.7,0.4,47.4,52.6,199,42.3,55,11.7,62,13.2,144,30.6,470
2430020,2017,Beechwood Knoll Elementary,0,Primary,Quincy,42.2692987,-71.0052493,0.6,38.3,1.4,57.7,0,48.6,51.4,123,35.1,59,16.9,27,7.7,105,30,350
2430310,2017,Broad Meadows Middle,0,Middle,Quincy,42.2601207,-70.9842059,6.9,16.3,4.8,67.7,0.5,52.3,47.7,72,19.2,25,6.7,115,30.7,139,37.1,375
2430315,2017,Central Middle,0,Middle,Quincy,42.261517,-71.0113318,2.8,41.5,2.8,49.9,0,52.9,47.1,203,31.8,34,5.3,69,10.8,158,24.7,639
2430025,2017,Charles A Bernazzani Elementary,0,Primary,Quincy,42.255508,-71.023116,1.5,23.7,5,62.9,0,49.1,50.9,84,24.6,49,14.3,47,13.7,78,22.8,342
2430055,2017,Clifford H Marshall Elementary,0,Primary,Quincy,42.24371,-70.9819854,11.3,41.4,7.8,34.6,0,52.7,47.3,292,50.8,107,18.6,62,10.8,254,44.2,575
2430075,2017,Francis W Parker,0,Primary,Quincy,42.2761121,-71.0215936,3.4,73.7,3.4,17,0,57.3,42.7,239,74,149,46.1,37,11.5,160,49.5,323
2430035,2017,Lincoln-Hancock Community School,0,Primary,Quincy,42.2427504,-71.0114271,11.4,32.1,10.2,40.6,0.4,56.9,43.1,218,42.9,155,30.5,38,7.5,237,46.7,508
2430060,2017,Merrymount,0,Primary,Quincy,42.2649919,-70.993063,7.4,22.3,2.9,65.7,0.3,51.1,48.9,106,30.3,61,17.4,49,14,87,24.9,350
2430065,2017,Montclair,0,Primary,Quincy,42.2708002,-71.0320406,2.3,58.3,4.2,31.5,0,50.3,49.7,256,59.7,156,36.4,29,6.8,146,34,429
2430325,2017,Point Webster Middle,0,Middle,Quincy,42.2477519,-70.9910611,10.7,36.4,8.4,40.6,0.3,55.8,44.2,112,33.4,27,8.1,47,14,148,44.2,335
2430320,2017,Reay E Sterling Middle,0,Middle,Quincy,42.2401024,-71.015836,13.2,26.8,10.6,44.4,0.6,52.6,47.4,106,31.2,21,6.2,76,22.4,177,52.1,340
2430090,2017,Snug Harbor Community School,0,Primary,Quincy,42.2554262,-70.9661967,11.7,36.7,7.7,40,0,54.7,45.3,167,39,85,19.9,152,35.5,245,57.2,428
2430095,2017,Squantum,0,Primary,Quincy,42.2974555,-71.0114289,3.6,26.6,3.8,62.7,0.3,50.9,49.1,76,22.5,41,12.1,67,19.8,81,24,338
2430110,2017,Wollaston School,0,Primary,Quincy,42.2631029,-71.0233315,3.3,62.1,1.2,32.2,0,49.7,50.3,202,59.8,120,35.5,21,6.2,121,35.8,338
7550505,2017,Ralph C Mahar Regional,0,High,Orange,42.590354,-72.3097914,2.4,1.3,6.8,84.6,0.5,50.7,49.3,8,1.3,8,1.3,104,16.4,256,40.3,635
2440020,2017,Elizabeth G Lyons Elementary,0,Primary,Randolph,42.1781277,-71.0430639,47.6,12.5,13.2,20.3,0.7,53.7,46.3,80,27,44,14.9,54,18.2,128,43.2,296
2440018,2017,J F Kennedy Elementary,0,Primary,Randolph,42.1660653,-71.0338808,54.5,13,13.2,14,0.2,57.4,42.6,135,27.9,46,9.5,180,37.2,254,52.5,484
2440015,2017,Margaret L Donovan,0,Primary,Randolph,42.1897887,-71.0705542,46.3,22.8,8.5,16.1,0.2,52.8,47.2,156,35.9,54,12.4,55,12.7,170,39.2,434
2440040,2017,Martin E Young Elementary,0,Primary,Randolph,42.152716,-71.0433972,47.5,18.8,16.6,10.9,0,54.4,45.6,127,39.7,82,25.6,61,19.1,145,45.3,320
2440410,2017,Randolph Community Middle,0,Middle,Randolph,42.182613,-71.066789,47.9,16.4,14.4,15.9,0.3,51.5,48.5,230,37.7,58,9.5,131,21.5,265,43.4,610
2460002,2017,Alice M Barrows,0,Primary,Reading,42.521836,-71.1241487,1.8,3.9,1.8,88.3,0.3,47.7,52.3,8,2.1,6,1.6,29,7.6,28,7.3,384
2460305,2017,Arthur W Coolidge Middle,0,Middle,Reading,42.5380817,-71.1100368,1.9,4.3,1.1,90.8,0,53.9,46.1,6,1.3,1,0.2,97,20.8,29,6.2,466
2460005,2017,Birch Meadow,0,Primary,Reading,42.5383554,-71.1133791,1.6,2.1,1,91.6,0.3,54,46,4,1,2,0.5,66,17.2,25,6.5,383
2460017,2017,J Warren Killam,0,Primary,Reading,42.541205,-71.0901366,3.5,6.4,0.5,87.2,0,53.4,46.6,20,4.7,15,3.5,53,12.5,42,9.9,423
2460010,2017,Joshua Eaton,0,Primary,Reading,42.5136542,-71.1115396,4.5,6.6,7.1,77.9,0.2,52.5,47.5,11,2.6,7,1.6,44,10.4,39,9.2,425
2460310,2017,Walter S Parker Middle,0,Middle,Reading,42.5218597,-71.114535,2.3,4.5,2.3,89.5,0.3,51.7,48.3,13,2.3,5,0.9,85,14.9,44,7.7,572
2460020,2017,Wood End Elementary School,0,Primary,Reading,42.5513825,-71.1161738,2.5,4.4,3.5,87.3,0,51.7,48.3,6,1.9,5,1.6,49,15.6,19,6,315
2480003,2017,A. C. Whelan Elementary School,0,Primary,Revere,42.4198364,-71.0205257,2.5,5.5,40.7,48.9,0,52.5,47.5,346,47.4,148,20.3,113,15.5,303,41.5,730
2480025,2017,Abraham Lincoln,0,Primary,Revere,42.4166883,-71.009939,4.8,4.8,43,45.9,0,51.1,48.9,345,51.6,153,22.9,108,16.1,289,43.2,669
