school_id,year,school,charter,level,town,lat,long
230305,2017,John Glenn Middle,0,Middle,Bedford,42.4884841,-71.2861217
230012,2017,Lt Job Lane School,0,Primary,Bedford,42.5160996,-71.2809177
240006,2017,Chestnut Hill Community School,0,Primary,Belchertown,42.2677806,-72.4123142
240025,2017,Jabish Middle School,0,Middle,Belchertown,42.2670445,-72.3990996
240018,2017,Swift River Elementary,0,Primary,Belchertown,42.2688648,-72.4101874
250505,2017,Bellingham High School,0,High,Bellingham,42.0751635,-71.4684972
250315,2017,Bellingham Memorial School,0,Middle,Bellingham,42.074644,-71.4750883
250020,2017,South Elementary,0,Primary,Bellingham,42.0344848,-71.489394
250025,2017,Stall Brook,0,Primary,Bellingham,42.1234713,-71.4593101
260015,2017,Daniel Butler,0,Primary,Belmont,42.3860686,-71.1877857
260010,2017,Mary Lee Burbank,0,Primary,Belmont,42.388524,-71.1642073
260035,2017,Roger E Wellington,0,Primary,Belmont,42.3922682,-71.1720515
260005,2017,Winn Brook,0,Primary,Belmont,42.399278,-71.166
260305,2017,Winthrop L Chenery Middle,0,Middle,Belmont,42.3862583,-71.1707519
4200205,2017,Benjamin Banneker Charter Public School,1,Primary,Cambridge,42.392112,-71.13156
4470205,2017,Benjamin Franklin Classical Charter Public School,1,Middle,Franklin,42.0890791,-71.4006677
35110205,2017,Bentley Academy Charter School,1,Primary,Salem,42.5279338,-70.8810211
270010,2017,Berkley Community School,0,Primary,Berkley,41.8325338,-71.0885429
270305,2017,Berkley Middle School,0,Middle,Berkley,41.8485141,-71.0861657
4140305,2017,Berkshire Arts and Technology Charter Public School,1,High,Adams,42.6195589,-73.1212222
6180310,2017,Monument Valley Regional Middle School,0,Middle,Great Barrington,42.2441272,-73.3290202
6180035,2017,Muddy Brook Regional Elementary School,0,Primary,Great Barrington,42.2464004,-73.3287193
280005,2017,Berlin Memorial,0,Primary,Berlin,42.3772498,-71.6369005
6200505,2017,Tahanto Regional High,0,High,Boylston,42.3712415,-71.7211945
300055,2017,Ayers/Ryal Side School,0,Primary,Beverly,42.551284,-70.890016
300305,2017,Briscoe Middle,0,Middle,Beverly,42.559215,-70.8782125
300010,2017,Centerville Elementary,0,Primary,Beverly,42.5789358,-70.8417892
300015,2017,Cove Elementary,0,Primary,Beverly,42.556047,-70.858329
300033,2017,Hannah Elementary,0,Primary,Beverly,42.5685379,-70.868321
300040,2017,North Beverly Elementary,0,Primary,Beverly,42.5803514,-70.8789774
310030,2017,Eugene C Vining,0,Primary,Billerica,42.5340281,-71.2591374
310007,2017,Frederick J Dutile,0,Primary,North Billerica,42.563674,-71.294788
310026,2017,Hajjar Elementary,0,Primary,Billerica,42.585425,-71.2797329
310012,2017,John F Kennedy,0,Primary,Billerica,42.567823,-71.232623
310310,2017,Locke Middle,0,Middle,Billerica,42.551067,-71.2440869
310305,2017,Marshall Middle School,0,Middle,Billerica,42.5717507,-71.2736281
310015,2017,Parker,0,Primary,Billerica,42.557786,-71.2730461
310005,2017,Thomas Ditson,0,Primary,Billerica,42.5371396,-71.2238467
6220015,2017,A F Maloney,0,Primary,Blackstone,42.0289836,-71.5454105
6220405,2017,Frederick W. Hartnett Middle School,0,Middle,Blackstone,42.0225344,-71.5295524
6220010,2017,Millville Elementary,0,Primary,Millville,42.0326372,-71.5773159
350390,2017,Blackstone,0,Primary,Boston,42.3408164,-71.0720801
350560,2017,Boston Latin,0,High,Boston,42.337821,-71.1013384
350545,2017,Boston Latin Academy,0,High,Dorchester,42.316207,-71.0845329
350012,2017,Boston Teachers Union School,0,Middle,Jamaica Plain,42.2945382,-71.1160251
350054,2017,Charles H Taylor,0,Primary,Mattapan,42.2778597,-71.0774938
350052,2017,Charles Sumner,0,Primary,Roslindale,42.2864091,-71.1267947
350430,2017,Clarence R Edwards Middle,0,Middle,Charlestown,42.3791713,-71.0674657
350146,2017,Condon K-8,0,Middle,South Boston,42.3383742,-71.0526553
350020,2017,Curley K-8 School,0,Middle,Jamaica Plain,42.3185445,-71.1131934
350062,2017,Curtis Guild,0,Primary,East Boston,42.3884035,-71.0042158
350066,2017,Dante Alighieri Montessori School,0,Primary,East Boston,42.37144,-71.0377263
350072,2017,David A Ellis,0,Primary,Roxbury,42.3168619,-71.0923264
350074,2017,Dearborn,0,High,Dorchester,42.3071524,-71.081162
350077,2017,Dennis C Haley,0,Middle,Roslindale,42.2865865,-71.10753
350080,2017,Donald Mckay,0,Middle,East Boston,42.3693328,-71.0342229
350008,2017,Dr. Catherine Ellison-Rosa Parks Early Ed School,0,Primary,Mattapan,42.271761,-71.0916533
350426,2017,Dr. William Henderson Upper,0,High,Dorchester,42.2813427,-71.0693692
350375,2017,Edison K-8,0,Middle,Brighton,42.3454496,-71.1602156
350088,2017,Edward Everett,0,Primary,Dorchester,42.313644,-71.0598517
350096,2017,Eliot Elementary,0,Middle,Boston,42.366089,-71.0534446
350100,2017,Ellis Mendell,0,Primary,Roxbury,42.3165223,-71.1015415
350116,2017,Franklin D Roosevelt,0,Middle,Hyde Park,42.2432583,-71.1243344
350326,2017,Gardner Pilot Academy,0,Middle,Allston,42.3606634,-71.1339433
350122,2017,George H Conley,0,Primary,Roslindale,42.274782,-71.1270732
350200,2017,Harvard-Kent,0,Primary,Charlestown,42.3765831,-71.0578957
350135,2017,Henry Grew,0,Primary,Hyde Park,42.2568721,-71.127166
350377,2017,Higginson/Lewis K-8,0,Middle,Roxbury,42.320959,-71.0868644
350750,2017,Horace Mann School for the Deaf,0,High,Allston,42.3519838,-71.1377032
350141,2017,Hugh Roe O'Donnell,0,Primary,East Boston,42.3779326,-71.0379091
350013,2017,Jackson Mann,0,Middle,Allston,42.3519838,-71.1377032
350154,2017,James J Chittick,0,Primary,Mattapan,42.2672576,-71.1052436
350156,2017,James Otis,0,Primary,East Boston,42.37528,-71.0338514
350485,2017,James P Timilty Middle,0,Middle,Roxbury,42.3307222,-71.0911426
350153,2017,James W Hennigan,0,Middle,Jamaica Plain,42.3259073,-71.1066944
350172,2017,John D Philbrick,0,Primary,Roslindale,42.2853968,-71.1177891
350166,2017,John F Kennedy,0,Primary,Jamaica Plain,42.3218226,-71.1053946
350179,2017,John W McCormack,0,Middle,Dorchester,42.31789,-71.0431838
350180,2017,John Winthrop,0,Primary,Dorchester,42.3181224,-71.0756367
350182,2017,Joseph J Hurley,0,Middle,Boston,42.3387493,-71.0776795
350183,2017,Joseph Lee,0,Middle,Dorchester,42.2921013,-71.08014
350184,2017,Joseph P Manning,0,Primary,Jamaica Plain,42.3055765,-71.1315295
350181,2017,Joseph P Tynan,0,Primary,South Boston,42.3348681,-71.039098
350286,2017,Josiah Quincy,0,Primary,Boston,42.3483392,-71.0644847
350190,2017,Joyce Kilmer,0,Middle,West Roxbury,42.271834,-71.1625431
350376,2017,King K-8,0,Middle,Dorchester,42.3110873,-71.076426
350383,2017,Lilla G. Frederick Middle School,0,Middle,Dorchester,42.3091746,-71.0755999
350262,2017,Lyndon,0,Middle,West Roxbury,42.2829874,-71.1584982
350004,2017,Lyon K-8,0,Middle,Brighton,42.3510767,-71.1614224
350215,2017,Manassah E Bradley,0,Primary,East Boston,42.3916287,-71.0050532
350656,2017,Mario Umana Academy,0,Middle,East Boston,42.378529,-71.0405452
350227,2017,Mather,0,Primary,Dorchester,42.3083362,-71.0609659
350229,2017,Maurice J Tobin,0,Middle,Roxbury,42.3329518,-71.0983383
350231,2017,Michael J Perkins,0,Primary,South Boston,42.3312963,-71.0505661
350378,2017,Mildred Avenue K-8,0,Middle,Mattapan,42.2768433,-71.0905747
350382,2017,Mission Hill School,0,Middle,Jamaica Plain,42.3071417,-71.1143075
350237,2017,Mozart,0,Primary,Roslindale,42.2812565,-71.1410917
350243,2017,Nathan Hale,0,Primary,Roxbury,42.3255223,-71.0911426
350138,2017,O W Holmes,0,Primary,Dorchester,42.2966682,-71.0757321
350575,2017,O'Bryant School Math/Science,0,High,Roxbury,42.330843,-71.0883859
350255,2017,Oliver Hazard Perry,0,Middle,South Boston,42.3321548,-71.0301834
350257,2017,Orchard Gardens,0,Middle,Roxbury,42.3305706,-71.0772767
350264,2017,Patrick J Kennedy,0,Primary,East Boston,42.3784762,-71.0304156
350268,2017,Paul A Dever,0,Primary,Dorchester,42.3175319,-71.0430446
350278,2017,Phineas Bates,0,Primary,Roslindale,42.2776006,-71.1353358
350565,2017,Quincy Upper School,0,High,Boston,42.348382,-71.0688585
350691,2017,Rafael Hernandez,0,Middle,Roxbury,42.3139305,-71.0981062
350240,2017,Richard J Murphy,0,Middle,Dorchester,42.2945285,-71.0494046
350298,2017,Roger Clap,0,Primary,Dorchester,42.323205,-71.0581667
350302,2017,Samuel Adams,0,Primary,East Boston,42.3654657,-71.0348265
350304,2017,Samuel W Mason,0,Primary,Roxbury,42.3260691,-71.0712727
350308,2017,Sarah Greenwood,0,Middle,Dorchester,42.2965967,-71.0806571
350657,2017,TechBoston Academy,0,High,Dorchester,42.2845763,-71.0761888
350328,2017,Thomas J Kenny,0,Primary,Dorchester,42.286508,-71.0532589
350167,2017,UP Academy Holland,0,Primary,Dorchester,42.306095,-71.0737333
350346,2017,Warren-Prescott,0,Middle,Charlestown,42.3779217,-71.0644944
350445,2017,Washington Irving Middle,0,Middle,Roslindale,42.2835517,-71.1250771
350366,2017,William E Russell,0,Primary,Dorchester,42.3203569,-71.0595731
350360,2017,William Ellery Channing,0,Primary,Hyde Park,42.2516064,-71.1333863
350258,2017,William H Ohrenberger,0,Middle,West Roxbury,42.2606471,-71.1495862
350363,2017,William McKinley,0,High,Boston,42.3443482,-71.0735011
350370,2017,William Monroe Trotter,0,Middle,Dorchester,42.3156095,-71.0881251
350374,2017,Winship Elementary,0,Primary,Brighton,42.3476163,-71.1554811
350380,2017,Young Achievers,0,Middle,Mattapan,42.2818705,-71.094253
4490305,2017,Boston Collegiate Charter School,1,High,Dorchester,42.3217516,-71.0607802
4110305,2017,Boston Green Academy Horace Mann Charter School,1,High,Brighton,42.35031,-71.1455479
4160305,2017,Boston Preparatory Charter Public School,1,High,Hyde Park,42.262077,-71.1105474
4810550,2017,Boston Renaissance Charter Public School,1,Primary,Hyde Park,42.2504828,-71.1265626
360325,2017,Bourne Middle School,0,Middle,Bourne,41.7386769,-70.5927669
360005,2017,Bournedale Elementary School,0,Primary,Bournedale,41.7599963,-70.5800704
360010,2017,Peebles Elementary School,0,Primary,Bourne,41.741759,-70.593221
380013,2017,Spofford Pond,0,Primary,Boxford,42.6970171,-71.0173683
390005,2017,Boylston Elementary,0,Primary,Boylston,42.3312981,-71.7394493
400033,2017,Archie T Morrison,0,Primary,Braintree,42.2102598,-70.9791063
400050,2017,Donald Ross,0,Primary,Braintree,42.2287561,-70.986954
400305,2017,East Middle School,0,Middle,Braintree,42.2197083,-70.9882078
400015,2017,Highlands,0,Primary,Braintree,42.1777084,-71.0054814
400005,2017,Hollis,0,Primary,Braintree,42.2158214,-71.002649
400025,2017,Liberty,0,Primary,Braintree,42.187075,-70.9932228
400020,2017,Mary E Flaherty School,0,Primary,Braintree,42.2214002,-71.017668
400310,2017,South Middle School,0,Middle,Braintree,42.1842079,-70.9974343
410010,2017,Eddy Elementary,0,Primary,Brewster,41.7616793,-70.0697592
4170205,2017,Bridge Boston Charter School,1,Primary,Roxbury,42.3167177,-71.0832969
6250320,2017,Bridgewater Middle School,0,Middle,Bridgewater,41.9897006,-70.9924321
6250050,2017,Laliberte Elementary School,0,Primary,Raynham,41.933923,-71.029351
6250002,2017,Mitchell Elementary School,0,Primary,Bridgewater,41.9893098,-70.9846186
6250315,2017,Raynham Middle School,0,Middle,Raynham,41.944921,-71.035935
6250300,2017,Williams Intermediate School,0,Primary,Bridgewater,41.9842305,-70.9794814
430005,2017,Brimfield Elementary,0,Primary,Brimfield,42.1188365,-72.2015415
440421,2017,Ashfield Middle School,0,Middle,Brockton,42.1032881,-70.9955711
440010,2017,Brookfield,0,Primary,Brockton,42.1178392,-71.0099553
440110,2017,Downey,0,Primary,Brockton,42.077899,-70.9939309
440001,2017,Dr W Arnone Community School,0,Primary,Brockton,42.0801202,-71.0249831
440405,2017,East Middle School,0,Middle,Brockton,42.0857895,-71.0006554
440023,2017,Edgar B Davis,0,Middle,Brockton,42.0555859,-70.999403
440055,2017,Gilmore Elementary School,0,Primary,Brockton,42.0666813,-71.012725
440045,2017,Hancock,0,Primary,Brockton,42.085436,-71.0665836
440400,2017,Huntington Therapeutic Day School,0,High,Brockton,42.0626037,-71.0196435
440017,2017,John F Kennedy,0,Primary,Brockton,42.0596952,-71.0372588
440422,2017,Joseph F. Plouffe Academy,0,Middle,Brockton,42.0808031,-71.0117499
440065,2017,Louis F Angelo Elementary,0,Primary,Brockton,42.0951947,-71.0197828
440003,2017,Manthala George Jr. School,0,Primary,Brockton,42.0964056,-71.0400926
440002,2017,Mary E. Baker School,0,Primary,Brockton,42.09318,-70.9901581
440410,2017,North Middle School,0,Middle,Brockton,42.1023527,-71.0292578
440078,2017,Oscar F Raymond,0,Primary,Brockton,42.1028695,-71.0301887
440415,2017,South Middle School,0,Middle,Brockton,42.0602226,-71.0203399
440420,2017,West Middle School,0,Middle,Brockton,42.0794385,-71.0458767
