school_id,year,african_american,asian,hispanic,white,native,male,female
960030,2009,2.1,1.4,2.9,89.7,0.5,53.7,46.3
960015,2009,4.2,1.9,2.1,84.4,1.6,51.6,48.4
6620020,2009,1.4,0.0,2.8,89.0,0.0,47.6,52.4
970016,2009,7.5,3.6,49.9,36.2,0.0,51.2,48.8
970510,2009,5.0,0.8,30.8,62.5,0.0,56.7,43.3
970505,2009,8.0,6.7,32.5,52.0,0.2,50.9,49.1
970048,2009,4.9,9.1,39.7,45.4,0.2,49.8,50.2
970043,2009,4.8,5.6,38.8,47.0,0.0,50.4,49.6
970060,2009,4.4,5.7,47.6,38.0,0.1,53.0,47.0
980005,2009,0.0,0.0,0.9,99.1,0.0,46.4,53.6
4130505,2009,1.0,1.0,2.0,92.9,0.0,53.5,46.5
990050,2009,0.9,1.5,1.5,95.5,0.0,50.9,49.1
990505,2009,4.3,2.8,1.9,90.1,0.1,48.2,51.8
990405,2009,3.9,2.4,1.4,91.3,0.0,50.7,49.3
990015,2009,0.5,3.5,2.3,92.2,0.8,57.1,42.9
990020,2009,2.3,3.9,1.5,90.5,0.3,52.3,47.7
4460550,2009,13.3,8.3,3.4,72.2,0.2,46.9,53.1
1000035,2009,3.1,1.3,65.7,28.2,0.2,46.1,53.9
1000006,2009,3.0,4.9,53.8,37.1,0.0,50.6,49.4
1000302,2009,9.4,2.9,14.6,72.7,0.4,50.5,49.5
1000007,2009,6.6,21.4,8.9,61.2,0.2,49.6,50.4
1000515,2009,8.5,5.5,17.0,68.5,0.3,49.3,50.7
1000305,2009,8.0,3.7,30.6,57.6,0.0,49.2,50.8
1000015,2009,2.1,10.9,7.1,76.9,0.0,53.6,46.4
1000045,2009,5.9,3.3,12.8,75.1,0.3,51.8,48.2
1000050,2009,11.7,4.7,19.2,61.0,0.0,52.3,47.7
1000039,2009,2.0,2.4,4.6,88.9,0.0,50.7,49.3
1000310,2009,4.3,8.1,20.9,66.3,0.2,52.8,47.2
1000055,2009,6.9,1.0,12.1,78.3,0.0,51.8,48.2
4780505,2009,0.8,2.9,2.3,90.6,0.0,56.0,44.0
1010040,2009,0.9,2.2,2.2,93.9,0.2,45.2,54.8
1010035,2009,0.6,1.9,2.3,94.2,0.3,51.0,49.0
1010003,2009,0.0,5.1,1.0,90.4,1.0,60.1,39.9
1010505,2009,1.1,2.5,1.1,93.9,0.6,47.9,52.1
1010012,2009,0.8,3.1,2.5,92.5,0.2,57.0,43.0
1010405,2009,1.1,3.6,1.5,91.7,0.4,54.1,45.9
1010013,2009,1.1,7.0,2.4,86.6,0.8,53.5,46.5
1010010,2009,1.2,2.6,2.4,91.0,0.2,47.1,52.9
1010030,2009,0.6,3.4,1.2,92.5,0.6,49.6,50.4
1010032,2009,1.1,3.1,3.4,89.0,0.7,48.8,51.2
1010310,2009,0.6,2.4,4.1,91.0,0.0,51.7,48.3
8180605,2009,1.0,0.0,4.3,93.0,0.0,66.0,34.0
6650505,2009,1.3,0.2,1.9,95.5,0.2,48.8,51.2
6650015,2009,0.7,1.4,2.4,93.1,0.0,48.8,51.2
6650305,2009,0.5,0.5,1.2,96.0,0.1,52.5,47.5
6700505,2009,1.1,2.0,2.6,91.9,0.0,48.8,51.2
1030001,2009,4.0,2.7,9.8,81.5,0.6,55.7,44.3
1030505,2009,3.0,1.6,8.5,85.0,0.4,52.3,47.7
1030405,2009,3.9,2.4,9.7,81.9,0.8,49.1,50.9
1030020,2009,4.2,1.5,13.0,78.6,0.0,49.7,50.3
6720059,2009,0.0,1.4,0.0,98.6,0.0,52.1,47.9
6720505,2009,0.0,0.0,1.7,95.6,0.3,51.0,49.0
6720143,2009,0.0,0.5,6.0,91.8,0.0,44.8,55.2
1050505,2009,0.5,1.0,3.8,93.1,0.1,48.8,51.2
1050010,2009,0.4,0.6,1.3,96.6,0.0,53.1,46.9
1050005,2009,0.3,0.6,1.1,96.3,0.0,56.2,43.8
6740005,2009,0.0,0.0,2.3,97.7,0.0,45.1,54.9
6740310,2009,1.1,1.5,4.9,89.9,0.4,50.2,49.8
6740015,2009,0.0,4.0,7.0,84.0,0.0,58.0,42.0
6740050,2009,1.9,1.5,6.4,86.7,0.0,49.2,50.8
6740505,2009,2.5,0.6,4.1,89.6,0.3,51.6,48.4
4960305,2009,13.5,1.2,20.7,61.5,0.2,46.2,53.8
1070010,2009,2.3,1.3,5.2,85.2,0.7,51.8,48.2
1070020,2009,0.0,1.8,1.5,94.1,0.0,51.3,48.7
1070505,2009,1.4,0.8,2.1,95.4,0.0,51.8,48.2
1070025,2009,0.0,0.0,0.0,100.0,0.0,60.8,39.2
1070042,2009,0.6,0.6,0.6,95.0,1.3,44.7,55.3
1070305,2009,1.4,1.0,3.3,94.0,0.3,51.6,48.4
1070045,2009,0.4,1.8,8.2,87.8,0.4,51.6,48.4
1070050,2009,1.7,0.9,2.4,92.4,0.7,47.9,52.1
1090005,2009,0.0,0.0,0.0,100.0,0.0,75.0,25.0
1100200,2009,1.1,7.8,2.4,86.6,0.1,49.5,50.5
1100505,2009,1.0,2.9,4.3,90.5,0.0,49.6,50.4
1100305,2009,0.8,3.9,2.7,90.8,0.3,50.0,50.0
1100025,2009,1.4,9.8,2.4,83.7,0.0,53.6,46.4
1100005,2009,0.5,19.9,1.9,75.0,0.0,52.4,47.6
1110004,2009,1.1,1.1,3.0,93.7,0.0,54.4,45.6
1110505,2009,0.4,0.9,2.2,94.0,0.4,46.7,53.3
1110010,2009,0.0,4.5,4.2,89.2,0.0,54.4,45.6
8210605,2009,3.0,1.7,3.1,89.9,0.7,58.5,41.5
8230605,2009,1.6,0.7,76.8,20.8,0.0,50.9,49.1
8280605,2009,2.7,17.2,20.9,57.4,0.3,53.9,46.1
8250605,2009,7.9,0.5,14.9,73.6,0.3,52.1,47.9
1140010,2009,2.0,2.6,13.8,76.1,0.6,55.0,45.0
1140505,2009,3.8,2.3,10.4,77.4,0.8,50.6,49.4
1140305,2009,3.0,2.1,14.9,74.9,0.4,52.5,47.5
1140035,2009,4.3,2.2,16.2,74.6,0.0,52.4,47.6
1140005,2009,4.1,2.0,12.2,77.6,0.0,65.3,34.7
6730001,2009,2.9,5.9,1.5,89.7,0.0,61.8,38.2
6730010,2009,0.5,3.0,0.8,95.1,0.0,50.6,49.4
6730305,2009,0.2,2.3,0.7,96.5,0.1,51.8,48.2
6730505,2009,0.4,2.9,0.8,94.6,0.2,52.8,47.2
6730005,2009,0.0,3.5,0.5,96.0,0.0,52.4,47.6
1170015,2009,1.1,2.1,5.8,86.3,0.3,53.6,46.4
1170505,2009,3.8,3.8,3.1,88.4,0.3,45.7,54.3
1180005,2009,0.9,0.4,0.3,98.2,0.0,51.0,49.0
6750007,2009,0.8,3.4,0.0,94.9,0.0,45.8,54.2
6750010,2009,1.0,3.4,2.7,90.3,0.0,51.3,48.7
6750505,2009,0.3,2.3,0.4,96.1,0.0,50.0,50.0
6750310,2009,0.0,2.9,0.4,94.7,0.0,42.0,58.0
6750015,2009,0.3,6.0,0.3,92.2,0.3,58.7,41.3
6800005,2009,2.0,2.0,4.2,88.1,0.0,53.7,46.3
6800025,2009,1.3,4.2,1.3,89.8,0.0,43.5,56.5
6800505,2009,3.2,2.2,2.6,90.9,0.2,50.8,49.2
6800030,2009,1.4,2.0,1.7,91.9,0.0,47.2,52.8
6800050,2009,2.3,5.8,4.2,87.0,0.0,51.3,48.7
6800305,2009,4.4,2.0,1.0,91.2,0.0,50.0,50.0
6800310,2009,3.0,2.8,3.7,89.3,0.0,51.6,48.4
6830505,2009,0.6,1.4,0.9,96.3,0.0,47.3,52.7
1210005,2009,3.0,0.0,6.1,90.9,0.0,51.5,48.5
1220004,2009,0.9,2.6,1.1,95.3,0.0,54.6,45.4
1220005,2009,0.0,1.4,0.8,97.8,0.0,57.0,43.0
1220505,2009,1.1,0.9,0.6,97.1,0.3,51.2,48.8
1220305,2009,1.5,0.9,0.8,96.9,0.0,50.4,49.6
1220015,2009,0.4,1.2,0.0,98.4,0.0,52.4,47.6
1250505,2009,1.9,5.2,1.1,91.2,0.1,47.3,52.7
1250005,2009,1.3,5.1,1.5,90.7,0.0,55.9,44.1
1270005,2009,0.0,0.0,2.1,96.1,0.0,49.8,50.2
1270505,2009,1.6,0.0,0.5,96.8,0.0,50.8,49.2
1280008,2009,2.1,1.0,10.5,86.5,0.0,52.5,47.5
1280035,2009,3.6,0.7,11.4,84.0,0.2,53.5,46.5
1280100,2009,4.7,2.1,24.9,67.8,0.0,51.7,48.3
1280020,2009,0.0,1.2,7.0,91.9,0.0,50.0,50.0
1280050,2009,4.4,1.4,26.8,67.4,0.0,55.5,44.5
1280026,2009,5.2,1.6,28.6,64.0,0.0,52.5,47.5
1280027,2009,3.7,1.9,7.5,86.6,0.0,51.9,48.1
1280033,2009,2.3,0.0,31.8,65.9,0.0,79.5,20.5
1280505,2009,4.8,2.2,24.5,68.1,0.1,49.9,50.1
1280085,2009,3.2,0.3,15.2,80.5,0.3,50.6,49.4
1280045,2009,3.4,2.3,14.2,77.8,0.0,59.7,40.3
1280054,2009,3.5,1.6,26.9,67.8,0.0,52.3,47.7
1280073,2009,6.8,2.3,22.7,68.2,0.0,77.3,22.7
1280075,2009,5.0,1.0,32.5,61.2,0.0,52.1,47.9
1280080,2009,0.6,1.9,7.1,89.0,0.6,57.4,42.6
6850005,2009,0.0,0.8,6.7,89.1,0.8,48.7,51.3
4520505,2009,53.7,1.9,34.6,4.7,0.0,24.3,75.7
4550050,2009,4.6,1.7,15.0,77.1,0.0,46.7,53.3
4500105,2009,1.3,2.6,1.9,88.3,1.3,51.9,48.1
1310505,2009,1.8,1.8,2.8,90.7,0.0,50.1,49.9
1310410,2009,1.0,0.8,1.1,95.2,0.0,52.1,47.9
1310019,2009,0.4,0.7,1.3,95.7,0.0,49.4,50.6
1310020,2009,0.7,1.6,2.0,93.7,0.0,56.3,43.7
1310010,2009,1.5,1.3,2.4,91.9,0.0,51.7,48.3
1330505,2009,13.3,3.4,5.8,74.2,0.0,53.9,46.1
1330018,2009,11.2,3.2,7.5,73.1,0.0,54.0,46.0
1330025,2009,11.9,4.5,4.7,74.5,0.3,52.2,47.8
1350005,2009,0.0,1.1,4.9,93.0,0.0,49.5,50.5
1360505,2009,1.4,2.1,1.4,94.8,0.0,51.8,48.2
1360007,2009,0.6,2.9,2.5,91.9,0.0,48.7,51.3
1360010,2009,0.7,3.5,2.2,90.6,0.1,50.4,49.6
1360305,2009,1.1,2.3,2.5,92.6,0.0,50.5,49.5
1370045,2009,2.5,0.4,77.9,19.2,0.0,52.8,47.2
1370505,2009,4.8,1.1,62.0,32.1,0.0,50.3,49.7
1370003,2009,1.1,0.5,63.7,34.7,0.0,56.3,43.7
1370040,2009,3.3,0.3,91.2,4.6,0.0,49.9,50.1
1370055,2009,2.8,1.0,66.7,29.4,0.0,51.1,48.9
1370015,2009,2.4,0.9,56.9,39.3,0.2,51.0,49.0
1370060,2009,2.2,2.2,79.8,15.9,0.0,53.0,47.0
1370025,2009,4.3,0.0,91.2,4.1,0.0,51.2,48.8
1370030,2009,4.3,1.5,85.6,8.5,0.0,48.1,51.9
1370605,2009,1.5,0.3,91.3,6.8,0.0,51.7,48.3
4530005,2009,2.1,0.9,85.5,10.8,0.0,49.4,50.6
1380505,2009,1.3,2.5,3.1,92.2,0.2,48.2,51.8
1380010,2009,0.6,2.0,3.3,92.7,0.3,51.0,49.0
1380003,2009,1.3,1.3,1.3,94.2,0.0,59.0,41.0
1390005,2009,0.4,4.6,0.2,92.9,0.2,50.7,49.3
1390010,2009,0.2,5.6,1.9,89.8,0.0,51.9,48.1
1390015,2009,1.3,4.0,1.6,92.3,0.5,49.9,50.1
1390505,2009,1.0,1.7,1.3,95.3,0.0,50.4,49.6
1390305,2009,0.8,2.1,0.7,95.5,0.0,49.7,50.3
1390003,2009,3.3,9.8,0.0,86.9,0.0,55.7,44.3
1410030,2009,1.8,2.2,7.4,86.5,0.6,45.5,54.5
1410015,2009,0.0,3.1,5.2,88.6,0.2,56.1,43.9
1410505,2009,1.5,1.5,4.9,91.8,0.1,50.3,49.7
1410410,2009,0.7,2.1,5.0,91.4,0.0,50.2,49.8
1410007,2009,0.4,1.9,5.1,92.2,0.0,52.9,47.1
1420505,2009,1.9,0.5,1.1,96.0,0.3,52.7,47.3
1420015,2009,1.2,1.0,1.2,94.8,0.0,52.3,47.7
1420305,2009,1.5,0.4,2.6,94.8,0.0,55.4,44.6
4350305,2009,1.0,3.0,3.0,89.2,0.5,56.9,43.1
1440505,2009,0.3,1.8,2.7,93.0,0.0,46.3,53.7
1440305,2009,0.6,2.1,2.5,93.2,0.2,51.5,48.5
1440007,2009,0.6,1.8,2.6,92.3,0.2,48.6,51.4
1440015,2009,0.2,3.0,3.0,90.2,0.7,50.0,50.0
6900510,2009,0.4,0.7,0.7,97.6,0.0,52.2,47.8
6900505,2009,1.2,1.4,1.2,95.6,0.0,49.7,50.3
1450005,2009,0.6,1.8,0.6,97.1,0.0,50.7,49.3
1450020,2009,1.5,1.4,0.2,96.5,0.0,51.5,48.5
4290010,2009,21.7,3.4,54.7,16.5,0.0,52.0,48.0
1480005,2009,0.0,1.4,0.7,95.7,0.0,47.1,52.9
1490015,2009,1.1,1.5,92.5,4.7,0.0,54.0,46.0
1490017,2009,3.3,0.0,93.6,3.1,0.0,50.0,50.0
1490053,2009,2.4,1.5,85.5,9.9,0.2,56.8,43.2
1490080,2009,1.9,6.8,82.7,8.3,0.3,54.0,46.0
1490040,2009,1.0,0.2,96.5,2.4,0.0,51.4,48.6
1490525,2009,2.2,4.3,74.6,18.9,0.0,53.5,46.5
1490022,2009,1.2,2.2,90.8,5.4,0.0,50.4,49.6
1490025,2009,0.8,2.4,93.6,3.2,0.0,54.2,45.8
1490536,2009,1.2,1.2,96.5,1.2,0.0,60.6,39.4
1490020,2009,1.1,2.8,91.3,4.5,0.0,56.7,43.3
1490003,2009,2.1,3.3,84.8,9.8,0.0,53.0,47.0
1490075,2009,1.5,0.4,94.3,3.4,0.4,52.1,47.9
1490002,2009,0.7,0.0,96.7,2.7,0.0,56.0,44.0
1490027,2009,2.6,1.0,83.0,13.4,0.0,54.5,45.5
1490018,2009,2.5,6.4,74.2,16.4,0.0,50.6,49.4
1490001,2009,0.9,2.7,89.4,5.3,0.0,56.6,43.4
1490537,2009,2.3,0.5,82.8,14.5,0.0,83.3,16.7
1490004,2009,1.7,5.2,87.0,5.9,0.2,48.0,52.0
4540205,2009,0.9,0.0,98.6,0.5,0.0,44.0,56.0
1500025,2009,0.8,3.1,6.8,87.2,0.8,46.3,53.7
1500505,2009,1.2,1.5,9.5,87.1,0.0,52.3,47.7
1510505,2009,1.7,2.0,4.4,90.1,0.7,49.7,50.3
1510005,2009,3.3,1.5,3.3,90.1,0.0,53.2,46.8
1510015,2009,1.3,2.2,4.9,90.3,0.2,50.8,49.2
1510010,2009,1.4,0.8,3.3,91.4,0.6,51.5,48.5
1520505,2009,0.6,1.9,2.8,93.4,0.6,50.6,49.4
1520015,2009,0.3,4.1,3.8,89.2,0.9,48.0,52.0
1530003,2009,6.2,6.2,17.4,68.0,0.0,58.4,41.6
1530007,2009,5.1,2.0,25.1,65.4,0.3,53.8,46.2
1530025,2009,5.2,2.6,20.0,69.1,0.2,53.5,46.5
1530605,2009,5.5,2.4,23.5,67.0,0.3,62.8,37.2
1530505,2009,5.8,4.3,20.5,68.5,0.2,42.6,57.4
1530005,2009,9.1,0.0,7.6,77.3,0.0,59.1,40.9
1530030,2009,6.5,2.6,24.4,64.6,0.3,51.5,48.5
1530040,2009,5.2,3.2,32.3,55.5,0.0,46.5,53.5
1530045,2009,6.0,3.7,26.2,62.8,0.2,48.9,51.1
1530320,2009,5.5,4.1,21.6,65.8,0.1,53.6,46.4
1530010,2009,7.1,5.3,26.8,55.7,0.5,56.6,43.4
1540005,2009,0.0,1.9,4.5,86.5,0.0,51.3,48.7
1550008,2009,3.3,28.5,5.6,59.4,0.2,53.1,46.9
1550006,2009,3.2,22.6,3.4,64.3,0.0,57.4,42.6
1550015,2009,5.1,19.1,11.2,62.0,0.0,51.2,48.8
1550030,2009,3.5,30.1,3.1,59.0,0.0,52.5,47.5
1550305,2009,4.2,28.6,3.3,60.4,0.3,51.5,48.5
1550010,2009,4.6,31.6,1.8,58.1,0.0,47.0,53.0
1550505,2009,4.9,19.8,3.5,69.2,0.1,49.1,50.9
1550035,2009,3.8,27.1,3.3,62.5,0.0,48.7,51.3
1550310,2009,4.4,25.8,5.6,62.7,0.0,49.5,50.5
1570305,2009,14.5,3.7,14.5,61.0,0.8,51.0,49.0
1570006,2009,7.0,2.5,14.8,68.9,0.0,54.5,45.5
1570025,2009,10.6,9.0,6.7,67.7,0.0,48.8,51.2
6950505,2009,4.8,4.0,2.4,87.4,0.1,51.1,48.9
1580505,2009,0.7,2.3,1.9,94.9,0.0,48.3,51.7
1580305,2009,0.6,3.3,1.7,92.8,0.0,46.8,53.2
1580015,2009,3.3,0.5,0.3,94.9,0.0,48.6,51.4
1580005,2009,3.4,1.7,0.6,93.8,0.0,49.4,50.6
1590005,2009,1.8,6.4,2.4,87.8,0.0,51.1,48.9
1590010,2009,2.5,4.2,1.5,91.7,0.0,52.4,47.6
1590017,2009,3.3,5.5,0.8,89.0,0.0,53.7,46.3
1590505,2009,3.8,5.8,1.8,87.9,0.1,51.5,48.5
1590305,2009,1.4,7.7,1.1,89.3,0.0,54.9,45.1
1590025,2009,3.6,4.4,1.7,88.1,0.0,51.7,48.3
1600020,2009,7.2,44.5,24.3,21.3,0.2,51.1,48.9
1600310,2009,4.7,24.7,23.9,46.3,0.4,55.2,44.8
1600090,2009,8.1,30.9,29.8,28.5,0.0,50.2,49.8
1600030,2009,2.5,56.0,19.4,19.6,0.2,50.6,49.4
1600080,2009,2.8,53.1,23.6,18.3,0.4,53.5,46.5
1600345,2009,5.4,20.2,29.8,44.4,0.0,47.3,52.7
1600002,2009,6.3,33.0,14.1,44.3,0.2,54.4,45.6
1600015,2009,13.3,20.1,25.5,38.6,0.4,53.1,46.9
1600330,2009,11.1,16.1,34.1,38.0,0.0,55.0,45.0
1600315,2009,5.7,39.0,14.3,40.8,0.0,51.2,48.8
1600340,2009,5.0,8.5,30.0,56.2,0.0,52.0,48.0
1600050,2009,4.5,27.7,23.8,41.2,0.0,50.6,49.4
1600010,2009,4.5,23.8,44.5,26.4,0.0,53.2,46.8
1600360,2009,4.7,52.8,22.3,19.4,0.0,53.6,46.4
1600505,2009,8.6,30.2,21.6,39.1,0.1,51.0,49.0
1600027,2009,4.3,13.4,14.4,66.8,0.0,52.4,47.6
1600036,2009,6.5,22.4,16.3,52.1,0.2,57.2,42.8
1600040,2009,3.2,5.4,38.3,51.6,0.0,54.0,46.0
1600018,2009,5.7,12.0,19.0,58.1,0.2,48.9,51.1
1600075,2009,7.5,11.2,34.4,44.4,0.2,52.1,47.9
1600055,2009,5.8,40.0,19.2,32.5,0.4,46.7,53.3
4560050,2009,13.7,29.5,41.7,11.4,0.1,46.6,53.4
4580505,2009,6.3,9.9,27.0,55.0,0.0,49.5,50.5
1610505,2009,1.3,1.0,3.7,93.8,0.0,52.0,48.0
1610305,2009,1.4,0.4,6.0,91.6,0.0,49.4,50.6
1610023,2009,1.6,0.0,4.0,93.5,0.0,47.8,52.2
1620505,2009,0.5,1.4,1.4,95.6,0.4,52.9,47.1
1620010,2009,1.3,1.3,2.3,91.5,0.3,56.6,43.4
1630016,2009,11.4,18.3,51.2,16.8,0.0,54.3,45.7
1630011,2009,8.3,4.5,31.0,50.8,0.0,47.9,52.1
1630405,2009,13.8,14.1,42.4,25.4,0.5,53.8,46.2
1630020,2009,12.9,8.4,49.0,24.0,0.4,53.2,46.8
1630090,2009,12.8,5.5,16.8,61.4,0.0,55.1,44.9
1630505,2009,13.0,15.2,33.3,35.6,0.3,49.0,51.0
1630035,2009,15.0,11.2,62.5,9.2,0.2,50.4,49.6
1630045,2009,15.1,5.7,62.0,12.7,0.0,52.6,47.4
1630095,2009,10.4,3.5,28.7,54.5,0.2,50.1,49.9
1630525,2009,13.4,6.3,42.0,33.0,0.0,69.6,30.4
1630055,2009,13.1,8.3,43.1,29.7,0.5,52.6,47.4
1630060,2009,11.7,7.6,68.0,9.0,0.2,54.3,45.7
1630030,2009,12.2,9.3,41.6,31.6,0.2,51.9,48.1
1630070,2009,9.9,6.7,32.8,45.1,0.0,54.2,45.8
1630510,2009,14.7,8.6,41.7,30.3,0.2,47.4,52.6
1630605,2009,11.4,7.8,52.7,25.2,0.3,59.8,40.2
1630075,2009,7.5,3.1,25.2,62.3,0.0,54.1,45.9
1630420,2009,11.8,7.9,26.1,50.2,0.0,48.3,51.7
1630050,2009,12.7,11.5,57.9,13.5,0.3,54.7,45.3
1630085,2009,10.3,3.6,38.9,44.4,0.0,52.4,47.6
1630305,2009,15.1,11.9,55.7,15.0,0.3,52.9,47.1
1630100,2009,13.5,10.6,54.7,16.8,0.0,47.8,52.2
1630005,2009,28.2,3.5,40.0,24.7,0.0,81.2,18.8
1630040,2009,11.3,11.5,68.6,6.5,0.0,55.7,44.3
1640010,2009,2.7,4.4,3.7,86.7,0.0,47.3,52.7
1640505,2009,1.7,4.0,1.4,92.6,0.2,50.8,49.2
1640405,2009,2.4,3.0,1.3,91.7,0.5,53.2,46.8
1640005,2009,0.0,0.0,7.1,91.1,0.0,62.5,37.5
1640020,2009,0.4,2.0,3.9,92.7,0.0,53.6,46.4
4680505,2009,1.1,13.5,0.0,84.3,0.0,51.7,48.3
1650003,2009,14.4,29.4,11.7,41.6,0.5,53.4,46.6
1650013,2009,17.0,22.6,26.2,29.2,0.9,54.0,46.0
1650027,2009,14.6,7.7,26.4,48.2,0.4,53.3,46.7
1650047,2009,13.9,26.6,14.9,38.2,0.5,51.7,48.3
1650049,2009,16.0,31.9,7.4,43.3,0.0,57.1,42.9
1650505,2009,21.7,23.0,16.9,35.0,0.6,52.0,48.0
1650057,2009,29.8,12.7,21.9,29.9,0.8,53.0,47.0
6980020,2009,0.3,0.0,0.0,99.7,0.0,53.1,46.9
6980510,2009,0.2,0.0,0.2,99.5,0.0,49.9,50.1
6980030,2009,0.0,0.5,0.5,99.1,0.0,48.4,51.6
6980010,2009,0.0,1.3,0.4,97.8,0.0,49.2,50.8
1670007,2009,2.7,3.4,2.3,88.3,0.0,52.3,47.7
1670035,2009,2.3,2.9,1.3,91.8,0.3,51.1,48.9
1670014,2009,1.7,2.6,2.7,91.2,0.6,51.6,48.4
1670505,2009,3.9,1.6,2.0,91.4,0.1,52.8,47.2
1670003,2009,0.0,0.0,0.0,100.0,0.0,54.0,46.0
1680015,2009,0.6,3.9,5.2,87.7,0.0,47.1,52.9
1680020,2009,0.3,1.7,1.4,94.5,0.3,52.2,47.8
1680010,2009,6.0,0.0,2.4,91.0,0.0,53.0,47.0
1680005,2009,3.0,0.8,3.0,91.8,0.0,52.2,47.8
1680505,2009,4.0,1.6,2.7,91.5,0.0,49.8,50.2
1680300,2009,1.7,2.3,2.3,93.5,0.0,55.1,44.9
1680016,2009,2.3,1.9,2.7,92.9,0.0,49.6,50.4
4640305,2009,0.4,0.4,7.8,88.7,0.0,60.0,40.0
1690005,2009,1.6,1.6,0.7,94.5,0.0,47.8,52.2
1700030,2009,2.0,3.3,27.8,65.3,0.0,48.8,51.2
1700006,2009,4.1,6.8,13.6,70.1,0.0,58.5,41.5
1700008,2009,2.2,6.7,27.2,60.5,0.0,50.6,49.4
1700505,2009,3.3,2.7,26.7,65.3,0.6,49.8,50.2
1700025,2009,1.3,3.0,36.6,55.5,0.0,52.8,47.2
1700045,2009,3.0,3.0,29.5,63.9,0.0,51.6,48.4
1710015,2009,0.4,1.1,1.5,96.6,0.0,55.1,44.9
1710005,2009,0.0,1.1,0.3,97.1,0.3,49.5,50.5
1710310,2009,0.6,0.7,0.9,97.0,0.0,49.0,51.0
1710020,2009,0.2,0.0,0.4,99.4,0.0,50.9,49.1
1710505,2009,0.4,0.4,1.7,97.1,0.3,52.2,47.8
1710025,2009,1.6,1.8,2.4,93.2,0.6,52.9,47.1
1710010,2009,0.5,1.8,1.4,95.7,0.0,49.3,50.7
4270010,2009,0.8,1.3,0.8,95.8,0.4,51.3,48.7
4660550,2009,5.7,1.7,4.0,84.7,0.6,46.0,54.0
7000505,2009,2.5,1.0,7.1,82.2,1.8,51.8,48.2
4920005,2009,57.6,0.0,33.8,2.9,1.3,53.4,46.6
7050505,2009,0.6,1.8,2.1,94.1,0.1,47.5,52.5
7050405,2009,0.4,2.1,1.9,94.8,0.0,49.4,50.6
1720005,2009,5.9,1.1,4.6,79.6,7.2,52.0,48.0
1720505,2009,2.8,0.0,1.5,88.1,7.7,48.3,51.7
1720020,2009,2.9,0.0,0.7,88.4,7.3,52.7,47.3
1720035,2009,2.9,0.4,1.9,88.5,5.2,48.5,51.5
4690505,2009,61.4,1.0,30.8,2.6,0.3,43.8,56.2
1730005,2009,1.0,1.7,1.3,93.6,0.7,48.3,51.7
1730010,2009,0.5,1.8,0.5,94.5,0.0,53.7,46.3
1740305,2009,1.9,1.7,7.5,87.6,0.2,49.5,50.5
1740010,2009,2.1,3.5,7.0,83.0,0.2,54.6,45.4
1740505,2009,2.7,1.2,4.0,92.1,0.0,55.9,44.1
1750005,2009,0.2,3.2,2.0,93.1,0.0,48.3,51.7
1750505,2009,0.2,3.1,1.6,94.9,0.0,48.3,51.7
1750003,2009,1.2,2.8,2.1,91.3,0.5,52.9,47.1
1750007,2009,0.5,3.7,0.9,92.0,0.0,49.3,50.7
1750305,2009,0.4,2.5,0.4,95.4,0.0,50.8,49.2
1760130,2009,11.3,5.3,4.3,75.6,0.0,53.9,46.1
1760140,2009,15.7,7.7,16.3,54.8,0.0,51.3,48.7
1760510,2009,30.0,0.0,10.0,60.0,0.0,70.0,30.0
1760068,2009,16.0,13.4,12.2,55.9,0.0,49.9,50.1
1760320,2009,15.1,8.4,9.1,66.8,0.0,51.0,49.0
1760315,2009,16.9,3.2,9.7,68.2,0.0,48.9,51.1
1760505,2009,18.2,7.3,10.5,62.6,0.2,47.9,52.1
1760605,2009,7.5,2.0,7.5,82.4,0.0,60.8,39.2
1760150,2009,11.9,5.3,10.9,68.9,0.2,52.4,47.6
1770013,2009,1.2,2.2,2.0,93.9,0.0,53.4,46.6
1770505,2009,1.0,1.2,2.4,94.5,0.2,49.3,50.7
1770305,2009,0.7,2.3,2.3,94.0,0.1,50.5,49.5
1770015,2009,1.1,0.9,1.4,95.7,0.2,48.8,51.2
1780003,2009,2.4,5.9,2.0,88.3,0.0,57.6,42.4
1780017,2009,0.4,1.9,0.4,94.4,0.0,49.6,50.4
1780025,2009,5.2,2.6,4.8,84.1,0.0,49.8,50.2
1780020,2009,9.3,6.6,4.9,74.2,0.0,53.2,46.8
1780505,2009,6.7,2.0,2.2,86.2,0.5,48.9,51.1
1780305,2009,4.2,2.8,2.8,87.4,0.6,48.2,51.8
1780035,2009,2.3,4.0,3.1,87.0,0.0,47.9,52.1
1780050,2009,3.5,1.7,1.7,91.9,0.0,53.6,46.4
7100179,2009,0.0,1.9,1.3,95.7,0.0,50.4,49.6
7100001,2009,0.0,1.5,2.3,93.7,0.0,49.5,50.5
7100015,2009,0.7,0.7,1.8,96.1,0.0,50.6,49.4
7100510,2009,0.8,0.9,1.1,96.2,0.3,49.0,51.0
1810050,2009,1.1,2.1,21.9,72.3,0.2,53.7,46.3
1810060,2009,2.8,3.6,28.9,63.3,0.5,50.9,49.1
1810030,2009,1.8,2.7,12.7,81.9,0.3,50.4,49.6
1810505,2009,2.2,2.7,23.3,70.0,0.2,49.0,51.0
1810055,2009,3.0,2.4,31.4,60.7,0.6,51.7,48.3
